AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,TYP_VEH_9,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,MOUV_VEH_9,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8,SIGN_VEH_9
2014,2014-06-26,12:17,JE,3,0,0,1,1,2,O,60013,,,,00908,,BASILE ROUTHIER,2,FACE AU 908,,,11,13,2,3,33,,11,1,1,11,05,23,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-06-26,16:27,JE,3,0,0,1,1,2,O,23027,,,,,,WILFRID HAMEL,1,BERTNACHEZ,O,,11,13,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-06-26,18:00,JE,3,0,0,3,3,2,O,61050,348,,E,,,CH STE BEATRIX,1,PRINCIPALE,S,,11,12,2,5,32,90,11,1,1,11,06,33,0,0,1,1,70,76,,,,,,,,41,41,,,,,,,,36,36,,,,,,,
2014,2014-06-26,16:15,JE,3,0,0,1,1,2,O,71083,,,,,,CHICOINE,2,RAOUL BLAIS,E,100,11,14,2,2,34,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,51,ND,,,,,,,,31,ND,,,,,,,
2014,2014-06-26,16:10,JE,3,0,0,1,1,2,O,12072,132,,,,,COTE ST JACQUES,1,DE GASPE,,,13,12,2,2,32,50,11,1,5,11,06,28,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,31,31,,,,,,,
2014,2014-06-27,22:53,VE,3,0,0,1,1,2,O,66023,,,,,,N-D,1,FRONTENAC,,,11,13,3,4,32,60,11,3,1,11,06,28,0,0,1,1,65,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-06-27,17:20,VE,3,0,0,1,1,2,O,66023,,,,01015,,JEAN TALON E FACE,,,,,11,13,3,3,33,50,11,1,1,11,06,34,0,0,1,1,66,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-06-27,13:55,VE,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,DE BIENVILLE,,,11,14,3,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-06-27,13:54,VE,3,0,0,1,1,2,,66020,,,,,,AMOS,1,JEAN MEUNIER,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,34,34,,,,,,,
2014,2014-06-27,16:23,VE,3,0,0,1,1,2,O,66107,,,,,,BD BEACONSFIELD,1,NEVEU,O,,11,14,2,2,32,40,11,1,,11,,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,40,40,,,,,,,
2014,2014-06-27,19:40,VE,3,0,0,1,1,2,O,65005,,,,,,DE GENEVE,1,LAVOIE,,,11,14,2,2,32,50,11,1,1,12,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-06-27,16:15,VE,3,0,0,1,1,2,O,43027,,,,,,WHITE,1,BD JACQUES CARTIER N,,,13,13,5,2,32,50,11,1,1,11,02,21,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,31,40,,,,,,,
2014,2014-06-27,14:50,VE,3,0,0,1,1,2,O,58227,,,,,,BD FERNAND LAFONTAINE,1,GUIMOND,,,11,13,3,3,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,34,ND,,,,,,,
2014,2014-06-27,16:54,VE,2,0,1,0,1,2,O,57045,229,,,,,BERNARD PILON,1,RG DES VINGTS,,,21,12,2,5,32,70,11,1,1,11,06,26,0,1,0,1,62,76,,,,,,,,44,41,,,,,,,,37,34,,,,,,,
2014,2014-06-27,15:45,VE,3,0,0,1,1,2,O,23027,,,,,,SAMSON,1,CLAUDE MARTIN,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-06-27,19:58,VE,3,0,0,1,1,2,O,71083,020,,O,00050,,BD HARWOOD,,,,,11,12,3,3,99,50,11,1,1,11,09,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-06-28,14:35,SA,3,0,0,1,1,2,O,66023,,,,,,ONTARIO,1,BERRI,,,14,14,2,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,33,ND,,,,,,,
2014,2014-06-28,17:50,SA,3,0,0,1,1,2,O,66023,,,,01441,,ST URBAIN,,,,,11,13,1,3,34,50,11,1,1,11,06,34,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,ND,,,,,,,
2014,2014-06-28,23:45,SA,3,0,0,1,1,2,O,66023,,,,,,,1,FLEURY ET CHRISTOPHE COLOMB,,,11,13,2,3,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,37,37,,,,,,,
2014,2014-06-28,10:40,SA,2,0,1,0,1,2,O,66023,,,,,,BEAUBIEN,1,ST DENIS,,,11,13,2,3,32,50,11,1,1,11,06,26,0,1,0,1,61,76,,,,,,,,44,41,,,,,,,,34,34,,,,,,,
2014,2014-06-28,10:40,SA,3,0,0,1,1,2,O,65005,,,,01501,,BD DES LAURENTIDES,,,N,,13,12,3,3,33,50,11,1,1,11,06,99,0,0,1,1,66,76,,,,,,,,41,54,,,,,,,,31,31,,,,,,,
2014,2014-06-28,11:25,SA,2,0,1,0,1,2,O,25213,,,,,,ST AUGUSTIN,1,BEGIN,,,14,14,2,2,32,50,11,1,1,11,06,21,0,1,0,1,61,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-06-28,14:48,SA,3,0,0,1,1,2,N,25213,,,,00100,,PRES KENNEDY,2,STAT,,,11,21,2,3,40,,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-06-28,12:00,SA,3,0,0,1,1,2,O,96802,,,,00070,,MESSEK,,,,,21,14,2,2,33,30,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,43,,,,,,,,31,31,,,,,,,
2014,2014-06-28,16:32,SA,3,0,0,1,1,2,O,23057,,,,,,AMITIE,,VERDURE,,,14,14,2,2,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,ND,ND,,,,,,,
2014,2014-06-28,9:34,SA,3,0,0,1,1,2,O,71065,,,,01071,,BD PERROT,,,,,12,13,2,2,34,50,11,1,1,11,06,33,0,0,1,1,76,61,,,,,,,,41,47,,,,,,,,31,31,,,,,,,
2014,2014-06-28,12:15,SA,3,0,0,1,1,2,O,78095,,0.4,,,,DU NORDET,1,CH DES PRUCHES,N,15,11,15,2,5,33,90,11,1,1,11,07,27,0,0,1,1,70,76,,,,,,,,41,43,,,,,,,,31,31,,,,,,,
2014,2014-06-28,19:00,SA,3,0,0,1,1,2,O,77043,,,,,,DE L EGLISE,1,MTEE ST GABRIEL,E,50,11,15,2,2,34,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-06-29,14:20,DI,3,0,0,1,1,2,O,66023,,,,,,CREVIER,,ROCHON,N,,11,14,1,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-06-29,9:44,DI,3,0,0,1,1,2,O,66040,,,,,,CHAMPLAIN,1,GERALD,S,,11,14,2,2,32,40,11,1,5,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,ND,,,,,,,
2014,2014-06-29,14:50,DI,3,0,0,1,1,2,O,66023,,,,,,RACHEL,1,GASCON,O,,11,13,3,2,33,,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,43,ND,,,,,,,,31,ND,,,,,,,
2014,2014-06-29,13:06,DI,3,0,0,1,1,2,O,66023,,,,,,CHARLEROI,1,PIGEON,,,11,13,2,3,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-06-29,13:05,DI,3,0,0,1,1,2,O,59020,,,O,01894,,BD RENE GAULTIER,,,,,21,13,5,2,34,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,ND,,,,,,,
2014,2014-06-29,14:41,DI,3,0,0,1,1,2,O,57035,133,,S,,,CH DES PATRIOTES N,1,DES ERABLES,,,11,12,2,2,32,50,11,1,1,11,06,27,0,0,1,1,76,70,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-06-29,11:25,DI,3,0,0,1,1,2,O,67050,,,,00097,,D ANJOU,2,FACE AU STAT,O,10,11,13,3,3,34,50,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-06-29,21:00,DI,3,0,0,1,1,2,O,75017,117,,,00471,,DES LAURENTIDES,,,,,11,12,3,3,34,50,11,2,1,11,07,21,0,0,1,1,61,76,,,,,,,,51,41,,,,,,,,31,31,,,,,,,
2014,2014-06-30,17:44,LU,2,0,1,0,1,2,O,66023,,,,,,ST ANTOINE O,1,PEEL,S,,13,13,5,3,32,50,11,1,1,11,06,26,0,1,0,1,61,76,,,,,,,,44,41,,,,,,,,45,45,,,,,,,
2014,2014-06-30,11:20,LU,3,0,0,1,1,2,O,66023,,,,,,RENE LEVESQUE E,1,AMHERST,,,11,13,1,2,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,33,33,,,,,,,
2014,2014-06-30,16:30,LU,3,0,0,1,1,2,O,66023,,,,,,RENE LEVESQUE,1,PARTHENAIS,E,,11,13,5,3,32,50,11,1,,11,,37,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,34,ND,,,,,,,
2014,2014-06-30,23:05,LU,2,0,1,0,1,2,O,66025,,,,,,MT ROYAL,1,PARC,,,11,13,3,3,32,50,12,3,1,11,,21,0,1,0,1,76,68,,,,,,,,41,41,,,,,,,,34,34,,,,,,,
2014,2014-06-30,21:20,LU,3,0,0,1,1,2,O,43027,,,,,,KING O,1,BELVEDRE,,,11,13,3,3,32,,11,3,1,11,06,26,0,0,1,1,68,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-06-30,10:12,LU,3,0,0,1,1,2,O,75017,,,,00000,,DE MARTIGNY,1,MGR DUBOIS,,,11,13,3,3,32,50,12,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-06-30,16:19,LU,3,0,0,1,1,2,O,53052,,,,,,CHARLOTTE,1,ELIZABETH,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,40,ND,,,,,,,
2014,2014-06-30,1:30,LU,3,0,0,1,1,2,O,70052,,,,,,DES ERABLES,1,VICTORIA,S,25,11,14,2,2,33,50,11,3,1,11,05,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-06-30,14:45,LU,3,0,0,1,1,2,O,93042,,,,,,DE LA GARE,1,AV DU PONT N,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,41,43,,,,,,,,34,34,,,,,,,
2014,2014-07-01,15:15,MA,3,0,0,1,1,2,O,66097,,,,00243,,BORD DU LAC ET LAKESHORE,,,,,11,13,2,3,34,40,11,1,,11,,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,ND,ND,,,,,,,
2014,2014-07-01,19:49,MA,3,0,0,1,1,2,O,65005,,,,,,CARTIER,1,70E AV,,,11,14,4,2,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-01,8:32,MA,3,0,0,1,1,2,O,72005,,,,,,LOUIS JOSEPH RODRIGUE,1,TIMOTHEE KIMBER,,,11,14,2,2,32,30,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,40,,,,,,,
2014,2014-07-01,18:30,MA,3,0,0,1,1,2,O,42088,,,,,,ST JEAN,1,BISSON,,,14,14,2,5,32,50,12,1,1,11,,22,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,31,40,,,,,,,
2014,2014-07-02,15:53,ME,3,0,0,1,1,2,O,66023,,,,,,N-D DE GRACE,1,HAMPTON,,,14,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,46,41,,,,,,,,40,31,,,,,,,
2014,2014-07-02,23:20,ME,2,0,1,0,1,2,O,66023,,,,,,COLONIALE,1,DE VARENNES,,,11,14,1,2,32,,11,3,1,11,09,99,0,1,0,1,61,76,,,,,,,,52,41,,,,,,,,40,31,,,,,,,
2014,2014-07-02,14:35,ME,3,0,0,1,1,2,O,66023,,,,,,MT ROYAL,1,HENRI JULIEN,,,11,13,1,3,32,50,11,1,1,11,06,21,0,0,1,1,68,76,,,,,,,,41,41,,,,,,,,31,40,,,,,,,
2014,2014-07-02,23:05,ME,3,0,0,1,1,2,O,66023,,,,,,ST DENIS,1,ROY,O,1,11,13,3,3,32,50,12,3,1,11,06,26,0,0,1,1,76,61,,,,,,,,41,44,,,,,,,,33,33,,,,,,,
2014,2014-07-02,14:34,ME,3,0,0,1,1,2,O,25213,,,,,,CH DU SAULT,1,DES BOULEAUX,E,,11,14,2,2,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,45,41,,,,,,,,40,31,,,,,,,
2014,2014-07-02,22:10,ME,3,0,0,1,1,2,O,67010,207,,,,,EDOUARD VII,1,FOUCREAULT,,,14,12,2,5,32,50,12,3,1,11,06,21,0,0,1,1,61,76,,,,,,,,46,41,,,,,,,,40,31,,,,,,,
2014,2014-07-02,15:50,ME,3,0,0,1,1,2,O,56083,,,,,,ST CHARLES,1,JACQUES CARTIER,E,,11,14,1,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,45,,,,,,,,99,40,,,,,,,
2014,2014-07-02,12:00,ME,3,0,0,1,1,2,O,72005,,,,00457,,ST EUSTACHE,1,DR CORRIVEAU,N,50,11,13,2,2,33,50,12,1,1,11,06,99,0,0,1,1,76,61,,,,,,,,99,41,,,,,,,,31,31,,,,,,,
2014,2014-07-02,11:44,ME,3,0,0,1,1,2,O,23027,,,,,,LAPIERRE,1,DES SOMMELIERS,,,11,13,3,3,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,40,40,,,,,,,
2014,2014-07-02,18:15,ME,3,0,0,1,1,2,O,10043,,,,,,STE MARIE,1,ST LOUIS,,,13,13,2,3,32,50,11,1,1,11,,21,0,0,1,1,76,61,,,,,,,,41,46,,,,,,,,31,40,,,,,,,
2014,2014-07-02,15:10,ME,2,0,1,0,1,2,O,45025,247,,S,,,CH DE GEORGEVILLE,1,CARR CAPP,,,24,12,2,2,32,50,11,1,1,11,06,99,0,1,0,1,76,70,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-07-03,9:00,JE,2,0,1,0,1,2,O,66023,,,,,,BD GOUIN O,1,AV RUISSEAU,,,11,14,2,2,32,50,11,1,1,11,06,99,0,1,0,1,76,64,,,,,,,,41,41,,,,,,,,37,33,,,,,,,
2014,2014-07-03,15:55,JE,3,0,0,1,1,2,O,66023,,,,,,MARIE ANNE,1,GARNIER,,,11,14,1,2,32,40,12,1,1,11,06,27,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-07-03,18:20,JE,3,0,0,1,1,2,O,66107,,,,,,BEACONSFIELD BD,1,HANSEN AV,E,20,11,14,2,2,33,50,11,1,1,11,05,99,0,0,1,1,65,76,,,,,,,,52,41,,,,,,,,31,31,,,,,,,
2014,2014-07-03,18:39,JE,3,0,0,1,1,2,O,25213,,,,01525,,CH ST JOSEPH,,,O,,14,15,2,5,99,70,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,,54,41,,,,,,,,31,31,,,,,,,
2014,2014-07-03,16:15,JE,3,0,0,1,1,2,O,46078,,,,,,MONTREAL,1,BD DE BROMONT,,,13,13,1,1,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,44,47,,,,,,,,31,40,,,,,,,
2014,2014-07-03,8:18,JE,3,0,0,1,1,2,O,47017,,,,,,COWIE,1,ST URBAIN,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-07-03,18:15,JE,3,0,0,1,1,2,O,61025,,,,,,N-D,1,DELORIMIER,,,13,14,2,2,37,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-04,8:15,VE,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,UNIVERSITY,,15,11,13,2,1,33,50,14,1,9,12,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,44,44,,,,,,,
2014,2014-07-04,20:31,VE,3,0,0,1,1,2,O,66023,,,,07553,,8E AV,,,,,11,14,1,2,34,40,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-04,16:22,VE,3,0,0,1,1,2,O,66023,,,,08340,,QUERBES,,,,,11,14,3,2,33,50,11,1,1,11,06,33,0,0,1,1,61,76,,,,,,,,56,41,,,,,,,,31,31,,,,,,,
2014,2014-07-04,,VE,3,0,0,1,1,2,O,23027,,,,,,CH ST LOUIS,1,DOLEN,O,,11,13,2,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,,44,ND,,,,,,,,31,ND,,,,,,,
2014,2014-07-04,20:20,VE,3,0,0,1,1,2,O,31122,,,,,,AV DU COLLEGE,1,GRONDIN,,,11,14,2,1,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-07-05,13:50,SA,3,0,0,1,1,2,O,66023,,,,,,24E AV,1,ST ANTOINE,S,,11,14,1,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,ND,,,,,,,,40,ND,,,,,,,
2014,2014-07-05,16:25,SA,3,0,0,1,1,2,O,66023,,,,01447,,DOLLARD,,,N,5,11,14,2,3,32,40,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-07-05,9:35,SA,3,0,0,1,1,2,O,66023,,,,,,GUY,1,STE CATHERINE O,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-07-05,0:29,SA,3,0,0,2,2,3,O,66023,,,,,,MT ROYAL E,1,GARNIER,,,11,13,2,3,32,40,11,1,1,11,06,33,0,0,2,2,61,76,76,,,,,,,41,41,ND,,,,,,,31,31,ND,,,,,,
2014,2014-07-05,23:05,SA,3,0,0,1,1,2,O,66023,,,,00350,,DULUTH,1,DROLET,E,15,11,14,1,3,32,30,11,3,1,11,06,99,0,0,1,1,68,76,,,,,,,,46,41,,,,,,,,31,31,,,,,,,
2014,2014-07-05,12:54,SA,3,0,0,1,1,2,O,65005,,,,,,BD DU SOUVENIR,1,BD ARMAND FRAPPIER,,,11,13,4,4,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,34,40,,,,,,,
2014,2014-07-05,15:50,SA,3,0,0,1,1,2,O,58227,000,,,,,,1,BD NOBERT ET VICTORIA,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-07-05,10:25,SA,3,0,0,1,1,2,O,57020,,,,,,BELLA VISTA,1,MEANDRE,S,,11,14,2,2,32,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,99,,,,,,,
2014,2014-07-05,18:10,SA,3,0,0,1,1,2,O,23027,,,,,,3E AV O,1,55E RUE O,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-07-05,21:26,SA,3,0,0,1,1,2,O,56005,202,,,00029,,AV VENISE E,2,FACE A IMMEUBLE 29 AV VENISE E,N,25,11,13,2,2,34,50,11,2,1,11,07,34,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-05,14:04,SA,3,0,0,1,1,2,O,71070,,,,00095,,5E AV,,,,,11,13,2,3,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-07-06,15:30,DI,3,0,0,1,1,2,O,66095,,,,00252,,BORD DU LAC LAKESHORE,,CARTIER,,,11,14,2,3,32,,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,40,40,,,,,,,
2014,2014-07-06,17:04,DI,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,MCGILL COLLEGE,S,,11,13,3,3,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,37,38,,,,,,,
2014,2014-07-06,13:44,DI,3,0,0,1,1,2,O,81017,,,,,,PARKER,1,DU COUVENT,,,11,16,2,2,32,40,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,46,,,,,,,,40,31,,,,,,,
2014,2014-07-06,12:35,DI,3,0,0,1,1,2,O,57030,133,,S,,,CH DES PATRIOTES,1,CONNAUGHT,O,,11,12,2,2,32,50,11,1,1,11,06,37,0,0,1,1,76,61,,,,,,,,55,41,,,,,,,,31,31,,,,,,,
2014,2014-07-06,14:12,DI,3,0,0,1,1,2,O,73030,344,,,00372,,BD ADOLPHE CHAPLEAU,,,,,11,12,2,3,33,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-07-06,11:50,DI,2,0,1,0,1,2,O,77065,329,,S,00555,,CH DU VILLAGE,1,CH DE LA CHATELAINE,N,100,13,12,2,5,33,90,11,1,1,11,06,88,0,1,0,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-07,19:50,LU,3,0,0,1,1,2,O,66023,,,,,,WILLIAM,1,DES SEIGNEURS,,,11,14,2,2,32,,11,2,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,33,33,,,,,,,
2014,2014-07-07,9:00,LU,3,0,0,1,1,3,O,66023,,,,00360,,N-D O,,,,,11,14,1,3,33,50,12,1,1,11,06,99,0,0,1,1,62,76,61,,,,,,,49,41,47,,,,,,,31,31,31,,,,,,
2014,2014-07-07,18:30,LU,3,0,0,1,1,2,O,66023,,,,,,ROSEMONT,2,2E AV,,,11,13,,2,33,,12,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,31,31,,,,,,,
2014,2014-07-07,2:46,LU,3,0,0,1,1,2,O,37067,,,,,,ST FRANCOIS D ASSISE,1,ST JACQUES,,,11,14,2,2,32,50,12,3,1,11,06,33,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-08,17:00,MA,3,0,0,1,1,2,N,66142,,,,03339,,DES SOURCES,,,,,11,21,9,3,40,15,12,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,41,44,,,,,,,,31,31,,,,,,,
2014,2014-07-08,,MA,3,0,0,1,1,2,O,66023,,,,00475,,DE MAISONNEUVE E,,,,,11,13,1,3,32,50,11,1,1,11,06,35,0,0,1,1,76,61,,,,,,,,55,41,,,,,,,,31,31,,,,,,,
2014,2014-07-08,12:15,MA,3,0,0,1,1,2,O,66023,,,,,,DECARIE,1,VEZINA,N,50,12,19,3,3,99,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,31,31,,,,,,,
2014,2014-07-08,18:50,MA,3,0,0,1,1,2,O,66023,,,,,,ST ANDRE,1,CHERRIER,N,,11,14,1,2,32,40,14,1,1,12,05,21,0,0,1,1,68,76,,,,,,,,41,41,,,,,,,,31,ND,,,,,,,
2014,2014-07-08,14:03,MA,3,0,0,1,1,2,O,43027,,,,00131,,BD JACQUES CARTIER S,2,WIGGET,N,10,13,13,,3,33,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,,43,41,,,,,,,,31,31,,,,,,,
2014,2014-07-08,9:50,MA,3,0,0,1,1,2,O,58012,,,,,,LOGAN,1,N-D,,,11,13,2,1,32,30,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
2014,2014-07-08,19:05,MA,2,0,1,0,1,2,O,58227,,,,,,ST CHARLES,1,JOLIETTE,,,11,13,3,3,32,50,12,2,1,12,06,21,0,1,0,1,76,61,,,,,,,,41,41,,,,,,,,99,37,,,,,,,
2014,2014-07-08,22:30,MA,3,0,0,1,1,2,O,58227,,,,,,ST JACQUES,1,ST LAURENT O,,,11,14,2,2,32,40,16,3,1,12,06,21,0,0,1,1,76,61,,,,,,,,41,41,,,,,,,,40,31,,,,,,,
2014,2014-07-08,14:30,MA,3,0,0,1,1,2,O,67050,138,,,00070,,BD ST JEAN BAPTISTE,1,MARCEL,,,11,12,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,,43,ND,,,,,,,,37,ND,,,,,,,
2014,2014-07-08,19:32,MA,3,0,0,1,1,2,O,60028,344,,,,,ST ANNE,1,ANGE GARDIEN,N,,11,14,2,2,32,50,14,1,1,12,06,21,0,0,1,1,76,61,,,,,,,,41,45,,,,,,,,31,40,,,,,,,
2014,2014-07-08,16:10,MA,3,0,0,1,1,2,,23027,,,,,,ST LOUIS,1,LAVIGERIE,,,11,13,2,2,33,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,,44,41,,,,,,,,33,33,,,,,,,
2014,2014-07-08,18:25,MA,3,0,0,1,1,2,O,23027,,,,,,CALLIERES,1,LOUIS FRECHETTE,S,,11,14,2,1,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,,41,41,,,,,,,,40,40,,,,,,,
