AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4
2013,2013-06-17,21:10,LU,3,0,0,1,1,2,O,66023,,,,,,ATWATER,1,N-D,,,11,13,3,2,32,50,12,2,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-06-17,17:04,LU,3,0,0,1,1,2,O,66023,,,,,,HICKSON,1,COOL,,,11,13,1,3,32,30,11,1,1,11,06,37,0,0,1,1,76,61,,,41,43,,,31,31,,
2013,2013-06-17,21:55,LU,3,0,0,1,1,2,O,66023,,,,,,GUY,1,DE MAISONNEUVE O,,,11,13,3,3,32,,11,3,1,11,06,21,0,0,1,1,76,61,,,41,41,,,35,37,,
2013,2013-06-17,16:50,LU,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE O,1,ST LAURENT,,,11,13,,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-06-17,16:39,LU,3,0,0,1,1,2,O,66023,,,,,,FLEURY,1,COBOURG,,,11,13,2,3,32,40,12,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,33,33,,
2013,2013-06-17,16:55,LU,3,0,0,1,1,2,,66023,,,,,,SHERBROOKE,1,PIERRE BERNARD,,,11,13,4,3,32,,11,1,1,11,06,28,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-06-17,12:13,LU,3,0,0,1,1,2,O,25213,,,,00152,,ST JOSEPH,,,,,11,13,2,2,33,50,12,1,1,11,06,37,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-17,14:10,LU,3,0,0,1,1,2,O,37067,,,,,,BD DES FORGES,1,AUBUCHON,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-06-17,18:15,LU,2,0,1,1,2,2,O,37067,,,,,,DES CHENAUX,1,MARIE LENEUF,,,11,13,3,2,32,,11,1,1,11,05,26,0,1,0,1,61,76,,,44,41,,,31,31,,
2013,2013-06-17,7:56,LU,3,0,0,1,1,2,O,81017,,,,,,BD CITE DES JEUNES,1,BEDARD,N,25,11,13,2,3,33,50,11,1,1,11,09,99,0,0,1,1,62,76,,,44,41,,,31,31,,
2013,2013-06-17,16:40,LU,3,0,0,1,1,2,O,36033,153,,N,02699,,5E AV,,,,,11,12,1,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-06-18,16:35,MA,3,0,0,1,1,2,O,66023,,,,,,MAISONNEUVE DE,1,STANLEY,,,11,13,1,3,32,,11,1,,11,06,99,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-06-18,17:18,MA,3,0,0,1,1,2,O,66023,,,,00635,,N-D O,,,,,11,13,1,3,99,,11,1,1,11,10,21,0,0,1,1,76,61,,,43,99,,,31,31,,
2013,2013-06-18,9:05,MA,3,0,0,1,1,2,O,66023,,,,,,CHAMBLY,1,LAFONTAINE,S,75,13,14,1,2,33,,11,1,1,11,07,99,0,0,1,1,61,76,,,49,41,,,31,31,,
2013,2013-06-18,19:00,MA,3,0,0,1,1,2,O,66023,,,,,,COTE DES NEIGES,1,COTE STE CATHERINE,,,12,13,3,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-06-18,19:56,MA,3,0,0,1,1,2,O,66023,,,,,,PIE IX,1,LARIN,O,,11,13,4,3,32,50,11,1,1,11,06,26,0,0,1,1,76,61,,,41,44,,,33,37,,
2013,2013-06-18,,MA,3,0,0,1,1,2,O,66023,,,,06949,,TOURAINE,1,LABRIE,,,11,14,3,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,ND,ND,,
2013,2013-06-18,14:50,MA,3,0,0,1,1,2,O,66023,,,,,,MASSON,1,D IBERVILLE,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,37,37,,
2013,2013-06-18,19:15,MA,2,0,1,0,1,2,O,66030,,,,,,BOUVRET,1,DE LA PEPINIERE,,,11,14,2,2,32,,11,1,1,11,06,99,0,1,0,1,61,76,,,41,ND,,,31,ND,,
2013,2013-06-18,13:41,MA,3,0,0,1,1,2,O,37067,,,,,,DES DRAVEURS,1,DU ST MAURICE,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,42,41,,,34,37,,
2013,2013-06-18,17:39,MA,3,0,0,1,1,2,O,81017,,,,00534,,GRAVELINE,2,FACE A L ADRESSE,,,11,14,2,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,41,ND,,,31,ND,,
2013,2013-06-18,18:06,MA,3,0,0,1,1,2,O,81017,,,,,,BD LABROSSE,1,A GIBEAULT,N,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,34,34,,
2013,2013-06-18,17:30,MA,3,0,0,1,1,2,O,58227,,,,,,ROLAND THERRIEN,1,KING GEORGES,,,11,13,3,3,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-06-18,17:10,MA,3,0,0,1,1,2,O,67050,,,,00187,,INDUSTRIEL,1,,O,200,11,14,2,3,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,ND,,,31,ND,,
2013,2013-06-18,14:15,MA,3,0,0,1,1,2,O,72005,344,,E,,,,1,59E AV,,,11,12,2,3,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,43,44,,,31,40,,
2013,2013-06-18,17:16,MA,3,0,0,1,1,3,O,72005,,,,,,25E AV,1,GDE COTE,,,11,13,3,2,32,50,11,1,1,11,06,25,0,0,1,1,61,76,61,,43,41,41,,40,40,40,
2013,2013-06-18,12:21,MA,3,0,0,1,1,2,O,23027,,,,,,QUATRE BOURGEOIS,1,WOLFE,,,11,13,3,3,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,44,ND,,,34,ND,,
2013,2013-06-18,22:35,MA,2,0,1,0,1,2,N,96020,,,,02929,,BD LAFLECHE,2,STAT ARR,,,11,21,,3,99,,12,4,5,12,10,99,0,1,0,1,63,76,,,ND,ND,,,31,31,,
2013,2013-06-18,14:00,MA,3,0,0,1,1,2,O,91025,,,S,,,AV ROBERVAL,1,BD ST JOSEPH,E,5,11,14,2,3,32,50,12,1,1,11,09,21,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-06-18,16:28,MA,2,0,1,0,1,2,O,22020,,,,00017,,HILLSIDE,,,,,11,14,2,2,34,40,11,1,1,11,06,88,0,1,0,1,61,76,,,41,51,,,31,ND,,
2013,2013-06-18,14:00,MA,3,0,0,1,1,2,O,78005,,,,,,11E AV,1,MORIN,S,200,13,15,2,5,34,50,11,1,1,11,06,37,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-19,8:20,ME,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,1,48E AV,N,,11,14,2,2,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-06-19,9:10,ME,3,0,0,1,1,2,O,66023,,,,,,STE CATHERINE O,1,GLEN,S,1,22,13,2,2,32,40,11,1,1,11,,23,0,0,1,1,61,76,,,43,41,,,33,31,,
2013,2013-06-19,16:52,ME,3,0,0,1,1,3,O,66032,,,,,,ATWATER,1,CH BARAT,N,20,13,13,3,2,34,,11,1,1,11,06,99,0,0,1,1,69,61,76,,41,46,ND,,31,31,ND,
2013,2013-06-19,14:00,ME,3,0,0,1,1,2,O,66023,,,,07275,F,SHERBROOKE,,,,,11,13,3,3,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-19,17:11,ME,3,0,0,1,1,2,O,81017,,,,,,LAURIER,1,ELISABETH BRUYERE,,,11,14,3,3,32,40,11,1,1,11,10,27,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-06-19,8:03,ME,3,0,0,1,1,2,O,23027,,,,02398,,ST LOUIS,,,,,11,13,2,2,34,,11,1,1,11,,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-06-19,18:41,ME,3,0,0,1,1,2,O,23027,,,,,,WILFRID LAURIER,1,GEORGES V E,E,2,11,14,2,3,32,50,11,1,1,11,06,22,0,0,1,1,61,76,,,43,44,,,31,31,,
2013,2013-06-19,17:20,ME,3,0,0,1,1,2,O,87090,,,,00516,,2E RUE E,,,,,11,13,3,3,32,50,11,1,,11,,21,0,0,1,1,76,61,,,41,41,,,39,ND,,
2013,2013-06-19,15:00,ME,3,0,0,1,1,2,O,76043,344,,E,,,,1,MTEE ROBERT,E,50,11,12,2,5,33,90,11,1,1,11,06,33,0,0,1,1,61,76,,,54,41,,,31,31,,
2013,2013-06-19,10:30,ME,3,0,0,1,1,2,O,96020,138,,,,,BD LAFLECHE,1,BD BLANCHE,,,11,12,3,3,32,50,11,1,1,11,06,21,0,0,1,1,63,76,,,41,41,,,37,99,,
2013,2013-06-19,15:25,ME,3,0,0,1,1,2,O,52007,,,,,,TRICENTENAIRE,2,OSTIGUY,,,11,14,2,2,32,40,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,40,40,,
2013,2013-06-20,21:15,JE,3,0,0,1,1,2,O,66023,,,,01774,,WOODLAND,,,,,11,14,2,2,33,,12,3,1,11,06,99,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-06-20,16:35,JE,3,0,0,1,1,2,,66023,,,,,,RENE LEVESQUE E,,ST HUBERT,,,11,13,3,3,32,,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,33,33,,
2013,2013-06-20,16:05,JE,3,0,0,1,1,2,O,66023,,,,,,HOCHELAGA,1,VILLE MARIE,,,11,13,3,3,32,50,11,1,1,11,06,33,0,0,1,1,66,76,,,47,41,,,33,33,,
2013,2013-06-20,19:40,JE,3,0,0,1,1,2,O,66023,,,,04965,,CH COTE ST LUC,,,,,13,13,3,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,56,41,,,31,31,,
2013,2013-06-20,6:05,JE,3,0,0,1,1,2,O,66023,,,,,,,1,LOUVAIN ET CHRISTOPHE COLOMB,,,11,13,5,2,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-06-20,20:39,JE,3,0,0,1,1,2,O,66023,,,,01459,,MT ROYAL E,,,,,11,13,2,3,33,50,11,2,1,11,,88,0,0,1,1,61,76,,,49,ND,,,31,ND,,
2013,2013-06-20,14:20,JE,3,0,0,1,1,2,O,81017,105,,,00820,,BD ST JOSEPH,1,JEAN PROULX,S,30,11,12,2,3,33,50,11,1,2,11,06,99,0,0,1,1,76,61,,,41,43,,,31,31,,
2013,2013-06-20,7:45,JE,3,0,0,1,1,2,O,58227,,,,01999,,ROLLAND THERRIEN,2,PRES DE L INT CURE POIRIER E,,25,11,13,9,3,99,50,11,1,1,11,05,21,0,0,1,1,61,76,,,45,41,,,40,31,,
2013,2013-06-20,17:22,JE,3,0,0,1,1,2,O,58227,,,,,,DESORMEAUX,1,MATHIEU,,,11,13,3,2,32,50,11,1,1,11,05,99,0,0,1,1,76,61,,,41,43,,,31,31,,
2013,2013-06-20,22:30,JE,2,0,1,0,1,2,O,57010,,,,,,,1,MARTEL ET DAIGNEAULT,,,,,,,32,40,11,,1,11,06,21,0,1,0,1,61,76,,,43,46,,,40,40,,
2013,2013-06-20,17:08,JE,3,0,0,1,1,2,O,23027,,,,,,BD LAURIER,1,AV DE LA CHATELLENIE,,,11,13,5,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-20,18:30,JE,3,0,0,1,1,2,O,23027,,,,,,GDE AL E,1,LOUIS ST LAURENT,,,14,13,3,3,32,,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-06-20,19:54,JE,2,0,1,0,1,2,O,43027,,,,,,LANGLOIS,1,10EME AV,,,13,14,2,2,32,50,12,3,1,11,06,21,0,1,0,1,76,69,,,41,41,,,40,31,,
2013,2013-06-20,19:00,JE,3,0,0,1,1,2,O,39062,,,,,,N-D O,1,CARTIER,,,11,13,2,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,43,,,31,31,,
2013,2013-06-21,17:40,VE,3,0,0,1,1,2,O,66023,,,,,,KELLER,1,SOMERSET,,,11,14,2,2,32,40,11,1,1,11,06,40,0,0,1,1,61,76,,,44,ND,,,40,ND,,
2013,2013-06-21,0:20,VE,3,0,0,1,1,2,O,66023,,,,,,BD DE MAISONNEUVE O,1,UNIVERSITY,,,11,13,1,3,32,50,12,3,1,11,06,99,0,0,1,1,68,76,,,41,ND,,,33,ND,,
2013,2013-06-21,14:50,VE,3,0,0,1,1,2,O,66023,,,,,,AYLMER,,PRESIDENT KENNEDY,,,13,19,1,3,34,50,11,1,1,11,06,99,0,0,1,1,76,61,,,41,45,,,31,31,,
2013,2013-06-21,12:40,VE,3,0,0,1,1,2,O,66023,,,,05709,,BOYER,1,CARRIERES,N,10,11,14,1,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-06-21,12:10,VE,3,0,0,1,1,2,O,66023,,,,04902,,ST LAURENT,1,ST JOSEPH,S,25,11,13,1,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,49,41,,,31,31,,
2013,2013-06-21,9:06,VE,3,0,0,1,1,2,O,66023,,,,,,MT ROYAL,1,GARNIER,,10,11,13,2,3,33,50,11,1,1,11,07,99,0,0,1,1,61,76,,,41,41,,,ND,ND,,
2013,2013-06-21,12:13,VE,3,0,0,1,1,2,O,65005,,,,,,LEVESQUE,1,ST FRANCOIS,E,50,12,13,2,5,33,50,11,1,1,11,05,99,0,0,1,1,61,76,,,56,ND,,,31,ND,,
2013,2013-06-21,19:20,VE,3,0,0,1,1,2,O,65005,,,,,,N-D,1,DE LA LAVATERE,,,21,13,9,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,99,,,99,99,,
2013,2013-06-21,18:22,VE,3,0,0,1,1,2,N,81017,,,O,00378,,BD MALONEY O,2,ENTR STAT,,,11,21,9,3,99,50,11,1,1,11,05,21,0,0,1,1,61,76,,,45,41,,,31,31,,
2013,2013-06-21,15:17,VE,3,0,0,1,1,2,O,58227,,,,,,CURE POIRIER E,1,ADONCOUR,,,11,13,5,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,33,33,,
2013,2013-06-21,12:04,VE,3,0,0,1,1,2,O,49058,,,,00697,,BD FOUCAULT,,,,,11,13,,3,33,50,11,1,1,11,07,23,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-06-21,16:35,VE,3,0,0,1,1,2,O,39062,,,,,,BD BOIS FRANCS S,1,ST ANTOINE,,,11,13,9,3,32,50,11,1,1,11,06,22,0,0,1,1,76,61,,,41,45,,,31,40,,
2013,2013-06-21,12:00,VE,3,0,0,1,1,2,O,86042,,,,00045,,PERREAULT E,,,,,11,13,2,3,34,,11,1,1,11,06,99,0,0,1,1,76,61,,,41,49,,,31,31,,
2013,2013-06-21,10:26,VE,3,0,0,1,1,2,O,61027,,,,,,RTE 158,1,SAVIGNAC,,,11,12,2,5,32,70,11,1,1,11,07,99,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-21,20:31,VE,3,0,0,1,1,2,O,35027,,,,,,ST GABRIEL,1,N-D,S,200,11,14,2,2,34,50,11,1,1,11,06,34,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-06-21,22:30,VE,3,0,0,1,1,2,O,52007,131,,N,00241,,CH LAVALTRIE,,,,,11,12,2,5,34,90,11,4,1,11,07,33,0,0,1,1,76,61,,,41,41,,,31,31,,
2013,2013-06-21,18:39,VE,3,0,0,1,1,2,O,22040,,,,,,CH TOUR DU LAC,1,CH DES LACS,,,11,15,2,2,32,60,11,1,1,11,06,26,0,0,1,1,76,61,,,41,44,,,31,31,,
2013,2013-06-22,19:00,SA,3,0,0,1,1,2,O,66023,,,,,,CREMAZIE,1,OUTREMONT,,,11,13,1,2,32,50,12,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-06-22,13:31,SA,3,0,0,1,1,2,O,65005,,,,,,BD CARTIER O,1,DE BRIGNOLES,,,11,13,5,2,32,50,14,1,1,12,06,21,0,0,1,1,76,61,,,41,43,,,31,40,,
2013,2013-06-22,18:35,SA,3,0,0,1,1,2,O,23027,,,,04142,,CT CAP ROUGE,,,O,,23,14,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-06-22,13:15,SA,3,0,0,1,1,2,O,36033,,,,,,5E AV,1,110E RUE,,,11,13,2,2,32,,11,1,1,11,06,21,0,0,1,1,61,76,,,45,41,,,40,40,,
2013,2013-06-22,18:00,SA,3,0,0,1,1,2,O,94240,,,,,,BD MARTEL ST HONORE,2,FACE AU 6201,,,21,15,2,2,32,90,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-23,15:24,DI,3,0,0,1,1,2,O,66023,,,,,,DUROCHER,1,LAJOIE,,,11,14,2,2,32,40,12,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-06-23,1:06,DI,3,0,0,1,1,2,O,37067,,,,00415,,THIBEAU,1,HEBERT,N,25,11,13,3,3,33,50,14,3,1,12,06,99,0,0,1,1,61,76,,,41,57,,,31,31,,
2013,2013-06-23,14:59,DI,3,0,0,2,2,2,,74005,117,,S,16814,,DU CURE LABELLE,,,,,11,12,3,3,34,90,12,1,1,11,07,99,0,0,1,1,69,76,,,99,41,,,31,31,,
2013,2013-06-23,14:12,DI,3,0,0,1,1,2,O,23027,,,,,,BD STE ANNE,1,AV DU MONUMENT,N,,11,13,3,2,32,50,12,1,1,11,07,21,0,0,1,1,61,76,,,43,41,,,40,31,,
2013,2013-06-23,14:30,DI,3,0,0,1,1,2,O,18050,132,,,,,BD TACHE E,1,AV DU QUAI,,,11,12,2,2,,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,31,31,,
2013,2013-06-24,14:40,LU,3,0,0,1,1,2,O,66097,,,,,,BORD DU LAC,1,CARTIER,,,11,13,,3,32,,11,,1,11,06,28,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-06-24,0:45,LU,3,0,0,1,1,2,O,66023,,,,06267,,BOYER MTL,,,,,11,14,1,4,34,,18,2,1,12,05,28,0,0,1,1,61,76,,,43,41,,,31,31,,
2013,2013-06-24,18:00,LU,3,0,0,1,1,2,O,66023,,,,,,FULLUM,2,S DE ST JOSEPH,,,11,16,1,2,33,50,14,1,1,12,06,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-24,1:10,LU,3,0,0,1,1,2,O,66023,,,,,,PARC AV,1,DES PINS,,,14,14,3,7,32,50,15,3,1,12,06,26,0,0,1,1,61,76,,,44,41,,,37,ND,,
2013,2013-06-24,10:40,LU,3,0,0,1,1,2,O,66023,125,,,,,PIE IX,1,BEAUBIEN,,,11,12,3,2,32,50,11,1,1,11,06,26,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-06-24,17:09,LU,2,0,1,1,2,2,O,56083,,,,,,ALEXANDRE,1,LALIBERTE,,,11,14,2,2,32,50,11,1,1,11,06,26,0,1,0,1,76,61,,,41,44,,,31,40,,
2013,2013-06-25,17:30,MA,3,0,0,1,1,2,O,66023,,,,,,SHERBROOKE,,BENNY,,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,44,41,,,38,38,,
2013,2013-06-25,0:24,MA,3,0,0,1,1,2,O,66032,,,,,,MAISONNEUVE O,1,METCALFE,,,11,14,2,2,32,40,11,3,1,11,05,21,0,0,1,1,61,76,,,41,41,,,34,34,,
2013,2013-06-25,14:20,MA,3,0,0,1,1,2,O,66023,,,,,,DE MAISONNEUVE O,1,ATWATER,,,11,13,1,3,32,50,14,1,1,12,05,99,0,0,1,1,61,76,,,44,41,,,34,34,,
2013,2013-06-25,8:15,MA,3,0,0,1,1,2,O,66023,,,,,,GD TRONK,1,ISLAND,,,11,14,2,1,32,30,11,1,1,11,06,27,0,0,1,1,61,76,,,41,44,,,40,40,,
2013,2013-06-25,14:00,MA,3,0,0,1,1,2,O,66023,,,,,,MAISONNEUVE,1,STANLEY,,,11,13,1,3,32,50,11,1,1,11,05,27,0,0,1,1,76,61,,,41,44,,,33,33,,
2013,2013-06-25,15:29,MA,3,0,0,1,1,2,O,66023,,,,,,ST HUBERT,1,COSTELNEAU,,,11,14,1,3,32,,11,1,1,11,06,99,0,0,1,1,76,61,,,41,44,,,37,37,,
2013,2013-06-25,17:30,MA,3,0,0,1,1,2,O,66023,,,,,,PAPINEAU,1,DE FLEURIMONT,O,,12,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,43,41,,,40,99,,
2013,2013-06-25,6:59,MA,3,0,0,1,1,2,O,81017,,,,,,PAPINEAU,1,N-D DE L ILE,E,1,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,41,,,40,31,,
2013,2013-06-25,14:32,MA,3,0,0,1,1,2,O,81017,,,,,,R H LALONDE,1,BD LAVERENDRYE E,,,11,13,3,2,32,50,12,1,1,11,09,21,0,0,1,1,76,61,,,41,46,,,31,40,,
2013,2013-06-25,23:22,MA,3,0,0,1,1,2,O,67035,209,,,00071,,ST PIERRE,1,ST PIERRE ET STE CATHERINE,,,11,13,2,3,32,50,11,3,1,11,07,21,0,0,1,1,61,76,,,51,41,,,31,31,,
2013,2013-06-25,13:25,MA,3,0,0,1,1,2,O,72005,148,,O,00041,,ARTHUR SAUVE,2,GDE COTE,S,200,11,12,3,3,34,50,11,1,1,11,06,28,0,0,1,1,61,76,,,43,43,,,31,31,,
2013,2013-06-26,10:50,ME,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,MAISONNEUVE,,,13,13,1,3,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,42,41,,,34,34,,
2013,2013-06-26,16:30,ME,3,0,0,1,1,2,O,66023,,,,04525,,COTE DES NEIGES,,,S,20,24,13,3,3,33,50,11,1,1,11,01,99,0,0,1,1,76,61,,,53,43,,,40,31,,
2013,2013-06-26,21:55,ME,3,0,0,1,1,2,O,66023,,,,03755,,COTE STE CATHERINE,1,LEGARE,E,150,11,13,3,3,34,50,11,3,1,11,06,99,0,0,1,1,61,76,,,56,54,,,31,31,,
2013,2013-06-26,14:37,ME,3,0,0,1,1,2,O,66023,,,,03650,,ST URBAIN,,,,,11,13,1,3,34,,11,1,,11,,21,0,0,1,1,61,76,,,45,41,,,31,31,,
2013,2013-06-26,14:10,ME,3,0,0,1,1,2,O,66117,,,,,,MAPLE,1,STE ANNE,,,11,14,2,1,32,30,11,1,1,11,06,99,0,0,1,1,61,76,,,43,41,,,40,40,,
2013,2013-06-26,9:00,ME,3,0,0,1,1,2,O,65005,,,,,,RENE LAENNEC,1,DE TOSCANE,,,11,14,3,2,32,50,12,1,1,11,06,26,0,0,1,1,61,76,,,45,44,,,40,40,,
2013,2013-06-26,20:00,ME,3,0,0,1,1,2,O,65005,,,,,,BD ARTHUR SAUVE,1,2E RUE,,,13,13,3,2,32,50,11,2,1,11,06,99,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-06-26,16:12,ME,3,0,0,1,1,2,N,58007,,,,02151,,LAPINIERE,,,,,11,21,2,3,32,,11,1,1,11,06,88,0,0,1,1,76,61,,,41,43,,,40,40,,
2013,2013-06-26,22:09,ME,3,0,0,1,1,2,O,58033,,,,,,FORT ST LOUIS,1,DES ILES PERCES,,,11,14,3,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,31,,
2013,2013-06-26,14:14,ME,3,0,0,1,1,2,O,60013,,,,,,IBERVILLE,1,AQUEDUC,,,11,13,3,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-06-27,15:15,JE,3,0,0,1,1,2,N,66058,,,,07155,,COTE ST LUC,,,,,11,21,2,3,40,,11,1,1,11,06,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-27,17:25,JE,3,0,0,1,1,2,O,66032,,,,,,BD MAISONNEUVE O,1,KESINGTON,,,11,14,1,2,32,,12,1,1,11,05,21,0,0,1,1,61,76,,,41,41,,,40,40,,
2013,2013-06-27,17:05,JE,3,0,0,1,1,2,N,66023,,,,02190,,DOLLARD,,,,,11,21,9,3,99,,11,1,1,11,,21,0,0,1,1,61,76,,,41,41,,,31,31,,
2013,2013-06-27,18:00,JE,3,0,0,1,1,2,O,66023,,,,,,ST ANTOINE,1,BERRI,,,13,14,1,2,32,,11,1,1,11,05,28,0,0,1,1,61,76,,,43,41,,,33,33,,
2013,2013-06-27,18:20,JE,3,0,0,1,1,2,O,66023,,,,,,LOURESSE,1,PL LOURESSE,,,11,14,2,2,32,,11,1,1,11,06,23,0,0,1,1,76,61,,,43,41,,,40,31,,
2013,2013-06-27,17:18,JE,3,0,0,1,1,2,O,81017,,,S,,,LAURIER,1,BD ALLUMETTIERES,S,,13,13,3,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,46,55,,,41,41,,
2013,2013-06-27,10:43,JE,3,0,0,1,1,2,O,58227,,,,02687,,CH CHAMBLY,,,,,11,13,3,3,32,50,11,1,1,11,09,21,0,0,1,1,61,76,,,45,41,,,37,33,,
2013,2013-06-27,13:20,JE,3,0,0,1,1,2,O,57035,,,,,,DU PLATEAUX,1,DE LA SABLIERE,,,14,14,2,2,33,50,11,1,1,11,06,21,0,0,1,1,76,61,,,41,44,,,31,31,,
2013,2013-06-27,15:43,JE,3,0,0,1,1,2,O,57040,,,,00825,,YVON L HEUREUX N,,,,,11,13,,3,99,50,11,1,1,11,,21,0,0,1,1,61,76,,,51,41,,,ND,31,,
2013,2013-06-27,14:08,JE,3,0,0,1,1,2,O,71060,,,,,,BD PERROT N,1,AUT 20,,,11,13,3,5,32,50,11,1,1,11,06,33,0,0,1,1,61,76,,,41,45,,,37,37,,
2013,2013-06-27,17:35,JE,3,0,0,1,1,2,O,33045,116,,,,,PRINCIPALE,1,AV BERGERON RTE 273,,,11,12,2,3,32,50,12,1,1,11,06,99,0,0,1,1,61,76,,,42,ND,,,33,ND,,
2013,2013-06-28,9:55,VE,3,0,0,1,1,2,O,66023,,,,,,DE MAISONNEUVE O,1,DE LA MONTAGNE,,,11,13,1,3,32,50,15,1,1,12,05,26,0,0,1,1,61,76,,,44,41,,,33,33,,
