AN,DT_ACCDN,HR_ACCDN,JR_SEMN_ACCDN,ID_GR,NB_MORT_C,NB_BLESE_GRAVE_C,NB_BLESE_LEGER_C,NB_VICTIMES,NB_VEH_ACCDN_C,IN_ACCDN_CHMIN_PBL,CD_MUNCP,NO_ROUTE,BORNE_KM_ACCDN,CD_PNT_CDRNL_ROUTE,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,CD_PNT_CDRNL_REPRR,NB_METRE_DIST_ACCD,CD_ASPCT_ROUTE,CD_CATEG_ROUTE,CD_CONFG_ROUTE,CD_ENVRN_ACCDN,CD_LOCLN_ACCDN,VITSS_AUTOR,CD_COND_METEO,CD_ECLRM,CD_ETAT_CHASS,CD_ETAT_SURFC,CD_POSI_ACCDN,CD_IMPAC_ACCDN,CYC_MORT,CYC_GRAVE,CYC_LEGER,CYC_TOTAL,TYP_VEH_1,TYP_VEH_2,TYP_VEH_3,TYP_VEH_4,TYP_VEH_5,TYP_VEH_6,TYP_VEH_7,TYP_VEH_8,MOUV_VEH_1,MOUV_VEH_2,MOUV_VEH_3,MOUV_VEH_4,MOUV_VEH_5,MOUV_VEH_6,MOUV_VEH_7,MOUV_VEH_8,SIGN_VEH_1,SIGN_VEH_2,SIGN_VEH_3,SIGN_VEH_4,SIGN_VEH_5,SIGN_VEH_6,SIGN_VEH_7,SIGN_VEH_8
2012,2012-06-05,10:30,MA,3,0,0,1,1,2,O,86042,,,,,,LARIVIERE,1,RHEAUME E,,,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,34,34,,,,,,
2012,2012-06-05,8:00,MA,3,0,0,1,1,2,O,76020,,,,,,PRINCIPALE,1,AV ARGENTEUIL,,,11,13,2,3,,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,31,ND,,,,,,
2012,2012-06-06,14:30,ME,3,0,0,1,1,2,O,66058,,,,,,GUELPH,1,PARKHAVEN,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,ND,ND,,,,,,,40,40,,,,,,
2012,2012-06-06,18:28,ME,3,0,0,1,1,2,O,66023,,,,,,COTE ST LUC,1,DECARIE,,,11,13,1,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,34,34,,,,,,
2012,2012-06-06,11:52,ME,3,0,0,1,1,2,O,66023,,,,,,AV DU PARC,1,MILTON,,,11,12,1,3,32,40,11,1,1,11,06,99,0,0,1,1,68,76,,,,,,,46,41,,,,,,,37,31,,,,,,
2012,2012-06-06,12:10,ME,3,0,0,1,1,2,O,65005,,,,,,STE ROSE,1,DES LAURENTIDES,O,10,11,13,2,3,33,,11,1,1,11,03,26,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-06,19:00,ME,3,0,0,1,1,2,O,43027,112,,,02244,,KING O,,,,,11,12,3,2,33,50,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-06,9:00,ME,3,0,0,1,1,2,O,58227,,,,,,ADONCOUR,1,DU LAC,,,11,13,2,7,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,ND,,,,,,,40,ND,,,,,,
2012,2012-06-06,17:32,ME,3,0,0,1,1,2,O,67020,,,,,,ST FRANCOIS XAVIER,1,MERCIER,S,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-06-06,15:24,ME,3,0,0,1,1,2,N,73020,117,,,00190,,BD LABELLE,,,O,,11,12,3,3,40,60,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-06,12:56,ME,3,0,0,1,1,2,O,89008,,,,,,4E AV,1,DE L ESCALE,,,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-06,16:12,ME,3,0,0,1,1,2,O,92022,,,,,,DEQUEN,1,DE L EGLISE,,,11,12,2,3,32,50,11,1,1,11,06,27,0,0,1,1,49,76,,,,,,,44,41,,,,,,,37,31,,,,,,
2012,2012-06-06,7:57,ME,3,0,0,1,1,2,O,97022,,,,00008,,BD DES ILES,1,PASSAGE PIETONNIER SCOLAIRE STOP,,,11,13,3,3,34,30,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,31,,,,,,
2012,2012-06-06,21:00,ME,3,0,0,1,1,2,O,17070,204,,,,,RTE DE L EGLISE,1,AUT 20 BRET DIR E,O,30,11,12,2,3,33,70,11,3,1,11,06,26,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,31,ND,,,,,,
2012,2012-06-07,19:41,JE,3,0,0,1,1,2,O,66023,,,,02072,,HENRI BOURASSA E,,,,,11,13,1,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,49,41,,,,,,,31,31,,,,,,
2012,2012-06-07,7:25,JE,3,0,0,1,1,2,O,66023,,,,,,,1,DES PINS O ET HUTCHINSON,S,,12,13,1,3,32,40,11,1,1,11,05,21,0,0,1,1,68,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-06-07,19:26,JE,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,1,BELLECHASSE,,,11,13,1,3,32,50,11,1,1,11,06,23,0,0,1,1,61,76,,,,,,,55,41,,,,,,,31,31,,,,,,
2012,2012-06-07,8:25,JE,3,0,0,1,1,2,O,65005,,,,,,BD LEVESQUE E,1,DES SAPINS,S,,11,13,2,2,32,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,31,ND,,,,,,
2012,2012-06-07,14:44,JE,3,0,0,1,1,2,N,65005,,,,,,CHEVILLON,1,BOURNY,O,5,11,25,2,7,33,,11,1,1,11,05,37,0,0,1,1,64,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-07,15:25,JE,3,0,0,1,1,2,O,65005,,,,,,BD CARTIER O,,BAYEUX,,,11,13,,3,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,31,,,,,,
2012,2012-06-07,16:38,JE,3,0,0,1,1,2,O,37067,,,,00470,,FAVEREL,1,STE JULIENNE,,25,11,14,2,2,33,50,11,1,1,11,06,37,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-07,,JE,3,0,0,1,1,2,O,43027,,,,,,DE CARILLON,2,2615 KING O,,,11,14,2,3,33,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-07,11:48,JE,3,0,0,1,1,2,O,81017,,,,,,CH PINK,1,DE LA GRAVITE,,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-06-07,8:03,JE,3,0,0,1,1,2,O,60013,,,,00066,,ST PAUL,1,LACOMBE,,,11,13,2,1,34,,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,99,,,,,,,31,31,,,,,,
2012,2012-06-07,10:00,JE,3,0,0,1,1,2,O,23027,,,,,,18E AV,1,1RE AV,,,11,13,2,3,32,50,11,1,1,11,,21,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,39,,,,,,
2012,2012-06-07,18:23,JE,3,0,0,1,1,2,N,39062,,,,00085,,DESJARDINS,,,,,11,21,2,2,34,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-06-08,14:05,VE,3,0,0,1,1,2,O,66023,,,,,,METCALFE,1,MAISONNEUVE O,S,,11,19,1,3,34,50,12,1,1,11,05,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,34,,,,,,
2012,2012-06-08,10:00,VE,3,0,0,1,1,2,O,66023,,,,,,PAPINEAU,,RENE LEVESQUE,,,11,13,1,3,32,,12,1,,11,,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,33,33,,,,,,
2012,2012-06-08,7:45,VE,3,0,0,1,1,2,O,66023,,,,,,JEAN TALON,1,PAPINEAU,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,76,68,,,,,,,41,41,,,,,,,34,34,,,,,,
2012,2012-06-08,18:15,VE,3,0,0,1,1,2,O,66023,,,,,,BELANGER,1,BD GALERIES D ANJOU,,,11,13,3,3,32,40,12,1,1,11,06,21,0,0,1,1,76,61,,,,,,,41,41,,,,,,,99,99,,,,,,
2012,2012-06-08,11:49,VE,3,0,0,1,1,2,O,43027,,,,00465,,PAPINEAU,2,MERCIER ET ST MICHEL,,,11,14,2,3,32,50,11,1,1,11,09,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-08,13:24,VE,3,0,0,1,1,2,O,43027,,,,,,STE FAMILLE,1,12E AV N,,,14,14,2,2,32,50,12,1,1,11,06,21,0,0,1,1,76,61,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-06-08,14:25,VE,3,0,0,1,1,2,O,43027,,,,01425,,KING E FACE,,,,,13,12,3,3,34,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-08,7:30,VE,3,0,0,1,1,2,O,81017,,,,,,BD ST RAYMOND,,BD DES ALLUMETTIERES,,,13,13,3,3,32,50,11,1,1,11,06,25,0,0,1,1,61,76,,,,,,,42,41,,,,,,,34,37,,,,,,
2012,2012-06-08,15:15,VE,3,0,0,1,1,2,O,58227,,,,02984,,TASCHEREAU,1,ST CHARLES,,,11,19,9,3,99,70,12,1,1,11,09,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-08,21:07,VE,3,0,0,1,1,2,O,67025,132,,,,,BD GEORGES GAGNE N,1,RTE 132,N,,11,12,3,3,32,50,11,2,1,11,07,99,0,0,1,1,61,76,,,,,,,ND,ND,,,,,,,ND,ND,,,,,,
2012,2012-06-08,11:58,VE,3,0,0,1,1,2,O,56083,,,,,,LAFONTAINE,1,BD GOUIN,S,,11,13,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,41,,,,,,,40,40,,,,,,
2012,2012-06-08,13:00,VE,3,0,0,1,1,2,O,23027,,,,03800,,MARLY,,,O,100,11,12,2,3,34,50,11,1,1,11,,35,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-08,16:45,VE,3,0,0,1,1,2,O,23027,,,,,,LOUIS XIV,2,FACE AU 1190 LOUIS XIV,,,11,13,3,3,34,50,12,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-08,9:50,VE,3,0,0,1,1,2,O,71083,,,E,,,JEANOTTE,1,ST CHARLES,,,11,13,2,3,32,50,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-09,15:20,SA,3,0,0,1,1,2,O,66023,,,,,,HENRI BOURASSA,1,TOUPIN,S,,11,13,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,33,ND,,,,,,
2012,2012-06-09,23:50,SA,3,0,0,1,1,2,O,66023,,,,02043,,ALICE NOLIN,1,D ACADIE,O,50,11,14,2,2,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-09,15:49,SA,3,0,0,1,1,2,O,66025,,,,,,RACHEL,,BORDEAUX,N,,11,14,2,1,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,33,33,,,,,,
2012,2012-06-09,10:20,SA,3,0,0,1,1,3,O,65005,,,,,,DES LAURENTIDES,1,RICHARD,O,,11,13,3,3,32,50,11,1,1,11,06,30,0,0,1,1,76,61,61,,,,,,41,43,47,,,,,,34,34,33,,,,,
2012,2012-06-09,16:50,SA,3,0,0,1,1,2,O,43027,112,,,02320,,KING O,,,,,11,12,3,3,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,51,41,,,,,,,31,31,,,,,,
2012,2012-06-09,14:50,SA,3,0,0,2,2,2,O,58227,,,,,,BD GAETAN BOUCHER,1,BD COUSINEAU,N,100,11,13,3,3,33,50,11,1,1,11,06,99,0,0,2,2,61,76,,,,,,,51,ND,,,,,,,31,ND,,,,,,
2012,2012-06-09,11:50,SA,3,0,0,1,1,2,O,61030,,,,,,ANTONIO BARRETTE,1,COULOMBE,,,11,13,2,3,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,46,ND,,,,,,,31,ND,,,,,,
2012,2012-06-10,8:35,DI,3,0,0,1,1,2,O,66102,,,,,,CH STE MARIE ET DANIEL,,,,,11,14,1,2,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-06-10,12:39,DI,3,0,0,1,1,2,O,65005,,,,,,SAINDON,1,SELLIER,,,11,14,2,2,32,50,11,1,1,11,,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-06-10,17:15,DI,3,0,0,1,1,2,O,65005,,,,01799,,ST MARTIN O,1,BD DE L AVENIR,O,50,11,13,5,3,99,60,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-10,22:22,DI,3,0,0,1,1,2,O,75017,,,,,,ROLLAND GODAR ET LAMONTAGNE,,,,,11,,2,4,32,50,11,3,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-06-10,16:00,DI,3,0,0,1,1,2,O,06005,640,,O,,,,1,EMILE DESPINS,,200,11,12,1,3,40,50,11,1,1,11,07,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-10,12:29,DI,3,0,0,2,2,3,O,23027,,,,02810,,PERE LELIEVRE,,,,,11,13,3,3,34,50,11,1,1,11,06,26,0,0,2,2,61,76,76,,,,,,44,41,ND,,,,,,31,31,ND,,,,,
2012,2012-06-10,23:00,DI,3,0,0,1,1,2,O,23027,,,,,,PLANTE,1,LAPERRIERE,N,50,11,13,2,2,33,50,11,3,1,11,06,99,0,0,1,1,76,61,,,,,,,41,99,,,,,,,31,31,,,,,,
2012,2012-06-10,18:20,DI,3,0,0,1,1,2,O,94240,,,,01601,,HOTEL DE VILLE,,,O,20,11,15,2,2,34,70,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-10,21:40,DI,3,0,0,1,1,2,O,34128,,,,00704,,ST JOSEPH,2,,,,11,13,2,2,32,50,11,3,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-10,14:00,DI,3,0,0,1,1,2,O,21035,360,,O,,,AV ROYALE,1,DE LA STATION,,,11,12,2,2,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,40,40,,,,,,
2012,2012-06-11,2:05,LU,3,0,0,1,1,2,O,66023,,,,00456,,,,DOCTEUR PENFIELD,,,22,13,1,1,,,11,4,4,11,07,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-11,8:50,LU,3,0,0,1,1,2,,66023,,,,,,ST ZOTIQUE,1,PANTOISE,O,30,11,13,3,2,33,50,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,56,41,,,,,,,31,31,,,,,,
2012,2012-06-11,18:31,LU,3,0,0,1,1,2,O,37067,,,,,,CHAMBERLAND,,THIBEAU,,5,11,14,2,3,33,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-11,19:32,LU,3,0,0,1,1,2,O,94068,,,,,,DUBERGER,1,ST FRANCOIS,,,13,14,2,2,32,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,41,46,,,,,,,31,31,,,,,,
2012,2012-06-11,7:36,LU,3,0,0,1,1,2,O,73010,,,,,,RENE A ROBERT,1,ST PIERRE,,,11,14,5,2,32,40,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,45,45,,,,,,,40,40,,,,,,
2012,2012-06-11,15:43,LU,3,0,0,1,1,2,O,23027,,,,,,JACKSON,1,SEMPLE,,,11,13,2,4,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,44,41,,,,,,,40,31,,,,,,
2012,2012-06-11,16:00,LU,3,0,0,1,1,2,O,53052,132,,E,00911,,BD MARIE VICTORIN,1,DE L EGLISE,N,10,11,12,2,3,33,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-11,12:05,LU,3,0,0,1,1,2,O,02028,,,,,,MGR ROSS E,1,AV DES ROSERAIES,,,11,14,2,2,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-11,15:42,LU,3,0,0,1,1,2,O,75040,,,,,,DE LA STATION,1,DE LA TRAVERSE,O,5,11,13,2,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,99,ND,,,,,,
2012,2012-06-12,16:25,MA,3,0,0,1,1,2,O,66023,,,,,,DE LA VERENDRYE,1,DES TRINITAIRES,,,11,13,3,7,32,50,15,1,1,12,06,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,33,37,,,,,,
2012,2012-06-12,15:24,MA,3,0,0,1,1,2,N,65005,,,,00500,,DES LAURENTIDES,,,,,11,21,3,3,99,,14,1,1,12,09,99,0,0,1,1,61,76,,,,,,,51,41,,,,,,,31,31,,,,,,
2012,2012-06-12,11:07,MA,3,0,0,1,1,2,O,81017,,,,,,BD MALONEY O,1,BELLEHUMEUR,,,11,12,3,3,32,,15,1,1,12,10,21,0,0,1,1,76,61,,,,,,,41,44,,,,,,,33,33,,,,,,
2012,2012-06-12,12:39,MA,3,0,0,1,1,2,O,94068,,,,,,ST URBAIN,1,PL ROYALE,,,22,14,2,2,32,,11,1,1,11,06,22,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,31,40,,,,,,
2012,2012-06-12,7:32,MA,3,0,0,2,2,2,O,23027,,,,,,RACINE,1,DAMES URSULINES,,,23,13,2,3,33,50,12,1,1,11,06,39,0,0,2,2,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-12,8:25,MA,3,0,0,1,1,2,O,23027,,,,,,HENRI BOURASSA,1,18E RUE,,,11,12,3,3,32,,11,1,1,11,04,27,0,0,1,1,61,76,,,,,,,44,41,,,,,,,33,33,,,,,,
2012,2012-06-12,18:00,MA,3,0,0,1,1,2,O,23027,,,,,,BD LAURIER,1,MAGUIRE,,,11,13,4,2,32,50,12,1,1,11,07,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-06-12,21:20,MA,3,0,0,1,1,2,O,71033,,,,,,CH DU RUISSEAU,2,CH DELISLE,N,500,11,15,2,5,34,50,12,4,1,11,06,35,0,0,1,1,76,61,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-13,1:00,ME,3,0,0,1,1,2,O,66023,,,,,,LAURENTIEN,1,BOCAGE,S,5,11,12,1,2,33,50,12,3,,11,,99,0,0,1,1,61,76,,,,,,,41,99,,,,,,,37,ND,,,,,,
2012,2012-06-13,17:30,ME,3,0,0,1,1,2,O,66023,,,,,,MAISONNEUVE,1,UNION,O,,11,14,1,3,32,50,11,1,1,11,05,26,0,0,1,1,61,76,,,,,,,ND,41,,,,,,,33,33,,,,,,
2012,2012-06-13,18:05,ME,3,0,0,1,1,2,O,66023,,,,,,,,BARCLAY ET VICTORIA,,,11,13,3,3,33,,11,1,,11,,99,0,0,1,1,61,76,,,,,,,43,ND,,,,,,,33,ND,,,,,,
2012,2012-06-13,17:34,ME,3,0,0,1,1,2,O,66015,,,,,,,1,LANGELIER ET VAL MARIE,,,11,13,3,3,32,50,11,1,1,11,09,99,0,0,1,1,61,76,,,,,,,44,ND,,,,,,,31,ND,,,,,,
2012,2012-06-13,15:25,ME,3,0,0,1,1,2,O,25213,,,,04560,,BD RIVE S,,,,,11,12,3,3,34,50,11,1,1,11,02,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-13,21:01,ME,3,0,0,1,1,2,O,25213,,,,00835,A,4E AV,1,5E RUE,S,50,11,19,9,3,40,50,11,2,1,11,05,99,0,0,1,1,76,61,,,,,,,41,99,,,,,,,31,99,,,,,,
2012,2012-06-13,20:05,ME,3,0,0,1,1,2,O,58227,,,,,,NORMANDIE,1,LORAINE,N,25,12,14,2,2,33,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,40,,,,,,
2012,2012-06-13,10:10,ME,2,0,1,0,1,2,O,73005,,,,04456,,GDE AL,1,LAFAYETTE,N,20,11,13,4,4,33,50,11,1,1,11,05,21,0,1,0,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-13,13:08,ME,3,0,0,1,1,2,O,49048,,,,00284,,N-D,,,,,11,13,2,2,34,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-06-13,14:52,ME,3,0,0,1,1,2,O,76020,,,,,,MARY,1,TESSIER,,,11,13,2,2,32,50,11,1,1,11,,28,0,0,1,1,76,61,,,,,,,41,43,,,,,,,31,31,,,,,,
2012,2012-06-14,13:30,JE,3,0,0,1,1,2,O,66023,,,,,,RICHMOND,1,CAMEROUN,N,10,11,14,2,2,32,50,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,45,,,,,,,31,31,,,,,,
2012,2012-06-14,16:25,JE,3,0,0,1,1,2,,66023,,,,,,WELLINGTON,1,GILBERTE DUBE,,,11,14,2,3,32,,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,34,,,,,,
2012,2012-06-14,19:10,JE,3,0,0,1,1,2,O,66023,,,,,,,1,BOURBONNIERE ET N-D,N,50,11,14,1,7,,40,11,1,1,11,05,99,0,0,1,1,61,76,,,,,,,41,ND,,,,,,,40,ND,,,,,,
2012,2012-06-14,18:37,JE,3,0,0,1,1,2,O,66023,,,,00628,,COTE STE CATHERINE,2,DUNLOP,O,,13,13,3,2,34,40,11,1,1,11,05,26,0,0,1,1,68,76,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-14,18:12,JE,3,0,0,1,1,2,O,66023,,,,,,ST GREGOIRE,1,PAPINEAU,,,11,13,3,3,32,40,11,1,1,11,06,99,0,0,1,1,62,76,,,,,,,43,47,,,,,,,33,33,,,,,,
2012,2012-06-14,21:00,JE,3,0,0,1,1,2,O,66023,,,,,,ST URBAIN,1,DES PINS,,,13,14,1,2,32,50,11,3,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-06-14,17:35,JE,3,0,0,1,1,2,O,65005,148,,,,,ST MARTIN O,1,LAVAL,,,11,13,5,3,32,60,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,44,41,,,,,,,34,34,,,,,,
2012,2012-06-14,12:00,JE,3,0,0,1,1,2,O,67050,138,,O,,,BD ST JEAN BAPTISTE,1,DUNVER,S,,11,12,3,3,32,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,43,,,,,,,33,33,,,,,,
2012,2012-06-14,16:32,JE,3,0,0,1,1,2,O,64008,125,,,,,MTEE MASSON,1,ACC AUT 25 S,,,11,12,3,3,32,50,11,1,1,11,06,21,0,0,1,1,76,61,,,,,,,41,41,,,,,,,45,45,,,,,,
2012,2012-06-14,11:21,JE,3,0,0,1,1,2,O,72020,,,,,,48E AV,2,PISTE CYCLABLE,,,11,14,2,2,34,50,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,40,40,,,,,,
2012,2012-06-14,11:30,JE,3,0,0,1,1,2,N,64015,,,,00416,,MTEE MASSON,2,PISTE CYCLABLE AU TIGRE GEANT,,,11,29,2,3,40,,11,1,1,11,05,21,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-14,16:00,JE,3,0,0,1,1,2,O,23027,,,,,,BD BASTIEN,1,MONIQUE CORRIVEAU,,,11,13,3,3,32,50,11,1,1,11,06,21,0,0,1,1,61,76,,,,,,,43,41,,,,,,,40,31,,,,,,
2012,2012-06-14,18:37,JE,3,0,0,1,1,2,O,23027,,,,02690,,ST DAVID,1,ARTHUR GRENIER,S,25,13,13,2,1,33,30,11,1,1,11,06,27,0,0,1,1,61,76,,,,,,,44,41,,,,,,,40,40,,,,,,
2012,2012-06-14,14:30,JE,3,0,0,1,1,2,O,27043,,,,,,ST LUC,1,AV DU PALAIS,E,10,11,14,2,2,33,50,11,1,1,11,06,88,0,0,1,1,61,76,,,,,,,46,ND,,,,,,,40,ND,,,,,,
2012,2012-06-14,15:20,JE,3,0,0,1,1,2,O,68055,,,,00116,,ST CHARLES,1,ST ANDRE,N,100,11,14,2,2,33,50,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,47,ND,,,,,,,99,ND,,,,,,
2012,2012-06-15,17:55,VE,3,0,0,1,1,2,,66023,,,,12150,,GOUIN O,,,,,11,13,2,3,34,50,11,1,1,11,06,88,0,0,1,1,76,61,,,,,,,44,41,,,,,,,31,31,,,,,,
2012,2012-06-15,14:40,VE,3,0,0,1,1,2,O,66032,,,,00608,,VICTORIA,1,BD WESTMOUNT,N,40,13,14,1,2,33,40,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,41,41,,,,,,,31,31,,,,,,
2012,2012-06-15,16:39,VE,3,0,0,1,1,2,O,66023,,,,,,ST LAURENT,,BELLECHASSE,E,,13,13,1,3,32,50,11,1,1,11,06,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-15,7:50,VE,3,0,0,1,1,2,O,66023,,,,,,BERNARD,,ST LAURENT,S,1,11,13,1,3,32,50,11,1,1,11,07,99,0,0,1,1,61,76,,,,,,,43,41,,,,,,,37,37,,,,,,
2012,2012-06-15,8:50,VE,3,0,0,1,1,2,O,66023,,,,,,6E AV,,BEAUBIEN,N,40,11,14,1,2,34,,11,1,1,11,06,99,0,0,1,1,61,76,,,,,,,52,41,,,,,,,31,31,,,,,,
2012,2012-06-15,17:36,VE,3,0,0,1,1,2,O,66025,,,,,,ST ZOTIQUE,1,15E AV,,,11,14,2,2,32,50,11,1,1,11,05,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,31,31,,,,,,
2012,2012-06-15,,VE,3,0,0,1,1,2,O,65005,,,,03000,,BD DES LAURENTIDES,,,,,11,13,3,3,34,50,11,1,1,11,06,26,0,0,1,1,61,76,,,,,,,45,41,,,,,,,31,31,,,,,,
2012,2012-06-15,14:30,VE,3,0,0,1,1,2,O,37067,,,,,,CHERBOURG,1,MONTLIEU,,,,,,2,,,11,1,1,11,06,99,0,0,1,1,76,61,,,,,,,41,44,,,,,,,40,40,,,,,,
2012,2012-06-15,21:30,VE,3,0,0,1,1,2,O,81017,,,,,,CH D AYLMER,1,CH BELMONT,S,,11,13,3,3,32,50,11,2,1,11,,28,0,0,1,1,61,76,,,,,,,43,41,,,,,,,34,33,,,,,,
